Start : 3333794509, 101739.334406sec

Sleep Statics
===== Client : 0 - WCN =====
Time Sleep : 1899991776468
Time Awake : 52937011936
Sleep : 97.289353% Awake : 2.710647%
Log available 18 ~ 101733sec
Client : 0, Discarded : 0
Client : 0, Discarded Time : 0

Time sclk	Time sec	Status	Duration
===== Client : 0 - WCN =====
00317036945192	16512.340895	S	0.009312
00317037123976	16512.350207	W	0.065965
00317038390504	16512.416172	S	0.520525
00317048384592	16512.936698	W	0.015918
00317048690212	16512.952615	S	0.338926
00317055197600	16513.291542	W	0.014097
00317055468260	16513.305639	S	0.055790
00317056539420	16513.361428	W	0.022325
00317056968060	16513.383753	S	0.204145
00317060887640	16513.587898	W	0.092570
00317062664988	16513.680468	S	0.215691
00317066806252	16513.896159	W	0.086010
00317068457640	16513.982169	S	0.252515
00317073305920	16514.234683	W	0.015827
00317073609804	16514.250511	S	0.123263
00317075976448	16514.373773	W	0.014005
00317076245352	16514.387779	S	0.994021
00317095330560	16515.381800	W	0.023725
00317095786080	16515.405525	S	0.913449
00317113324292	16516.318974	W	0.021517
00317113737420	16516.340491	S	0.055867
00317114810064	16516.396358	W	0.013463
00317115068548	16516.409820	S	0.045340
00317115939072	16516.455160	W	0.093680
00317117737736	16516.548840	S	0.112183
00317119891648	16516.661023	W	0.013711
00317120154900	16516.674734	S	0.118757
00317122435036	16516.793491	W	0.015903
00317122740368	16516.809394	S	0.056052
00317123816576	16516.865447	W	0.086806
00317125483252	16516.952253	S	0.425745
00317133657564	16517.377998	W	0.013245
00317133911860	16517.391243	S	0.014861
00317134197184	16517.406103	W	0.014031
00317134466572	16517.420134	S	0.674350
00317147414092	16518.094484	W	0.013228
00317147668068	16518.107712	S	0.307646
00317153574880	16518.415358	W	0.013876
00317153841308	16518.429235	S	0.177232
00317157244172	16518.606467	W	0.082723
00317158832448	16518.689190	S	0.224315
00317163139300	16518.913505	W	0.081236
00317164699040	16518.994742	S	0.346982
00317171361088	16519.341723	W	0.013693
00317171623988	16519.355416	S	0.066829
00317172907108	16519.422245	W	0.012594
00317173148908	16519.434839	S	0.993636
00317192226720	16520.428475	W	0.022634
00317192661284	16520.451109	S	0.408509
00317200504660	16520.859618	W	0.089271
00317202218672	16520.948889	S	0.217661
00317206397756	16521.166550	W	0.084312
00317208016556	16521.250862	S	0.192681
00317211716024	16521.443543	W	0.023444
00317212166148	16521.466987	S	0.104779
00317214177896	16521.571765	W	0.013494
00317214436984	16521.585260	S	0.400626
00317222128996	16521.985885	W	0.014149
00317222400664	16522.000035	S	0.356842
00317229252032	16522.356877	W	0.023419
00317229701672	16522.380295	S	0.075063
00317231142872	16522.455358	W	0.013595
00317231403892	16522.468953	S	0.233725
00317235891412	16522.702678	W	0.014166
00317236163400	16522.716844	S	0.748481
00317250534228	16523.465324	W	0.013472
00317250792892	16523.478796	S	0.042237
00317251603848	16523.521034	W	0.013334
00317251859856	16523.534368	S	0.503693
00317261530768	16524.038061	W	0.013447
00317261788948	16524.051508	S	0.421733
00317269886220	16524.473241	W	0.014817
00317270170708	16524.488058	S	0.897254
00317287397988	16525.385312	W	0.013605
