Start : 2556455180, 78016.820692sec

Sleep Statics
===== Client : 0 - MPSS =====
Time Sleep : 73956910380
Time Awake : 20534481504
Sleep : 78.268410% Awake : 21.731590%
Log available 73095 ~ 78016sec
Client : 0, Discarded : 0
Client : 0, Discarded Time : 0

Time sclk	Time sec	Status	Duration
===== Client : 0 - MPSS =====
01405790118744	73218.235351	W	0.078921
01405791634024	73218.314272	S	1.201032
01405814693844	73219.515304	W	0.117047
01405816941156	73219.632352	S	1.162915
01405839269132	73220.795267	W	0.146733
01405842086408	73220.942000	S	0.856290
01405858527180	73221.798291	W	0.059849
01405859676284	73221.858140	S	0.217154
01405863845636	73222.075294	W	0.039953
01405864612728	73222.115246	S	1.240086
01405888422388	73223.355333	W	0.038856
01405889168416	73223.394188	S	0.747237
01405903515372	73224.141426	W	5.015250
01405999808172	73229.156676	S	0.598600
01406011301288	73229.755275	W	0.039025
01406012050564	73229.794300	S	0.289852
01406017615728	73230.084152	W	0.057776
01406018725036	73230.141929	S	0.059123
01406019860204	73230.201052	W	0.014911
01406020146488	73230.215963	S	0.037376
01406020864108	73230.253339	W	0.085463
01406022504992	73230.338802	S	0.696500
01406035877792	73231.035302	W	0.047961
01406036798636	73231.083262	S	1.231996
01406060452956	73232.315258	W	0.047970
01406061373976	73232.363228	S	1.232030
01406085028956	73233.595258	W	0.038980
01406085777364	73233.634238	S	1.241011
01406109604780	73234.875249	W	0.039013
01406110353836	73234.914262	S	1.240996
01406134180952	73236.155258	W	0.038945
01406134928700	73236.194203	S	1.241060
01406158757048	73237.435263	W	0.047903
01406159676792	73237.483166	S	1.232099
01406183333096	73238.715265	W	0.047967
01406184254064	73238.763233	S	1.232014
01406207908728	73239.995246	W	0.047999
01406208830304	73240.043245	S	1.232003
01406232484756	73241.275248	W	0.038885
01406233231340	73241.314132	S	1.241118
01406257060796	73242.555250	W	0.047917
01406257980808	73242.603167	S	1.232076
01406281636660	73243.835243	W	0.038955
01406282384592	73243.874198	S	1.241038
01406306212516	73245.115235	W	0.039024
01406306961768	73245.154259	S	1.240978
01406330788540	73246.395236	W	0.038861
01406331534676	73246.434098	S	1.163688
01406353877488	73247.597786	W	0.048880
01406354815992	73247.646666	S	0.028582
01406355364772	73247.675249	W	0.047959
01406356285580	73247.723207	S	1.231999
01406379939952	73248.955206	W	0.048055
01406380862612	73249.003261	S	1.231978
01406404516592	73250.235239	W	0.047998
01406405438156	73250.283237	S	1.231986
01406429092292	73251.515224	W	0.038974
01406429840596	73251.554198	S	1.241012
01406453668028	73252.795210	W	0.047980
01406454589240	73252.843190	S	1.232016
01406478243952	73254.075206	W	0.038920
01406478991220	73254.114126	S	1.241073
01406502819816	73255.355199	W	0.039043
01406503569432	73255.394241	S	1.240950
01406527395664	73256.635191	W	0.038962
01406528143728	73256.674152	S	1.241047
01406551971828	73257.915199	W	0.047833
01406552890216	73257.963032	S	1.232156
01406576547612	73259.195188	W	0.047965
01406577468540	73259.243153	S	1.232040
01406601123704	73260.475193	W	0.047971
01406602044756	73260.523164	S	1.232017
01406625699484	73261.755181	W	0.038967
01406626447656	73261.794149	S	1.241027
01406650275384	73263.035176	W	0.047952
01406651196056	73263.083128	S	1.232041
01406674851240	73264.315169	W	0.038956
01406675599196	73264.354125	S	1.241044
01406699427248	73265.595169	W	0.039003
01406700176108	73265.634172	S	1.240989
01406724003092	73266.875161	W	0.047971
01406724924132	73266.923132	S	1.232016
01406748578844	73268.155148	W	0.047923
01406749498968	73268.203071	S	0.936915
01406767487740	73269.139986	W	7.024601
01406902360088	73276.164588	S	0.950542
01406920610492	73277.115130	W	0.038875
01406921356892	73277.154005	S	0.461425
01406930216248	73277.615430	W	0.037039
01406930927396	73277.652469	S	0.742690
01406945187036	73278.395158	W	0.047879
01406946106308	73278.443037	S	1.232064
01406969761928	73279.675100	W	0.049026
01406970703232	73279.724127	S	1.230967
01406994337792	73280.955093	W	0.048155
01406995262376	73281.003249	S	1.231851
01407018913916	73282.235100	W	0.047947
01407019834492	73282.283046	S	1.232044
01407043489728	73283.515090	W	0.038978
01407044238112	73283.554068	S	1.241038
01407068066032	73284.795106	W	0.047921
01407068986116	73284.843027	S	1.232078
01407092642020	73286.075105	W	0.038949
01407093389840	73286.114054	S	1.241041
01407117217820	73287.355095	W	0.038946
01407117965592	73287.394041	S	1.241054
01407141793832	73288.635095	W	0.047935
01407142714184	73288.683030	S	1.232055
01407166369648	73289.915086	W	0.458997
01407175182384	73290.374082	S	0.821005
01407190945680	73291.195088	W	0.048020
01407191867668	73291.243108	S	1.231975
01407215521580	73292.475082	W	0.038882
01407216268112	73292.513964	S	1.241120
01407240097608	73293.755084	W	0.047981
01407241018840	73293.803065	S	1.232004
01407264673316	73295.035069	W	0.038908
01407265420352	73295.073977	S	1.241090
01407289249288	73296.315067	W	0.038968
01407289997464	73296.354035	S	1.241009
01407313824840	73297.595044	W	0.038935
01407314572384	73297.633978	S	1.241079
01407338401104	73298.875058	W	0.047944
01407339321624	73298.923001	S	1.232061
01407362977204	73300.155063	W	0.150007
01407365857336	73300.305070	S	1.129983
01407387553016	73301.435053	W	0.047953
01407388473716	73301.483006	S	1.232039
01407412128864	73302.715045	W	0.047966
01407413049816	73302.763011	S	1.232027
01407436704740	73303.995039	W	0.038971
01407437452976	73304.034009	S	1.241030
01407461280744	73305.275039	W	0.048979
01407462221132	73305.324017	S	1.231020
01407485856708	73306.555037	W	0.038936
01407486604272	73306.593973	S	1.039186
01407506556640	73307.633158	W	0.037085
01407507268680	73307.670244	S	0.164806
01407510432960	73307.835050	W	0.038945
01407511180712	73307.873995	S	1.241013
01407535008152	73309.115008	W	0.047953
01407535928848	73309.162961	S	0.220734
01407540166944	73309.383695	W	0.006899
01407540299396	73309.390594	S	1.004435
01407559584544	73310.395028	W	0.047965
01407560505472	73310.442993	S	1.231995
01407584159768	73311.674988	W	0.038965
01407584907896	73311.713953	S	1.241042
01407608735900	73312.954995	W	0.047987
01407609657244	73313.002981	S	1.232024
01407633312100	73314.235005	W	0.047948
01407634232700	73314.282953	S	1.232044
01407657887952	73315.514997	W	0.038850
01407658633876	73315.553848	S	0.587031
01407669904864	73316.140878	W	4.014852
01407746990032	73320.155731	S	0.479238
01407756191408	73320.634969	W	0.047970
01407757112428	73320.682939	S	1.232042
01407780767628	73321.914981	W	0.048037
01407781689944	73321.963018	S	1.231961
01407805343588	73323.194979	W	0.038977
01407806091956	73323.233956	S	0.482771
01407815361164	73323.716727	W	0.048970
01407816301388	73323.765697	S	0.709316
01407829920264	73324.475014	W	0.048015
01407830842156	73324.523029	S	1.231910
01407854494820	73325.754939	W	0.038966
